Account length,Number vmail messages,Total day minutes,Total day calls,Total day charge,Total eve minutes,Total eve calls,Total eve charge,Total night minutes,Total night calls,Churn
75,0,111.7,121,18.99,237.3,119,20.17,253.5,110,FALSE
83,0,159.3,104,27.08,202.3,98,17.2,229,73,FALSE
40,0,81.7,123,13.89,210.2,108,17.87,212,64,TRUE
101,21,238,88,40.46,209.6,84,17.82,233,95,FALSE
120,40,128.1,99,21.78,247.7,78,21.05,199.7,121,FALSE
183,31,171.2,104,29.1,193.6,74,16.46,196.5,85,FALSE
75,0,109,88,18.53,259.3,120,22.04,182.1,119,TRUE
80,0,220,114,37.4,207.7,76,17.65,168.4,137,FALSE
88,0,55.6,65,9.45,242.7,121,20.63,176.3,134,FALSE
112,23,286.6,79,48.72,315.3,102,26.8,193.9,101,FALSE
63,0,207.6,96,35.29,229,112,19.47,162.6,131,FALSE
105,31,109.6,108,18.63,249.3,119,21.19,321.2,101,TRUE
92,0,197.2,113,33.52,242.3,116,20.6,192,76,FALSE
177,0,175.7,120,29.87,168.6,90,14.33,198.9,110,FALSE
118,0,205.2,115,34.88,184.8,137,15.71,176.1,115,FALSE
111,13,193.1,104,32.83,111.6,98,9.49,227.4,94,FALSE
82,34,232.6,121,39.54,153.2,115,13.02,286.7,77,FALSE
74,0,102.7,89,17.46,149.3,100,12.69,188.1,114,FALSE
121,31,263.1,70,44.73,279.3,118,23.74,127.1,143,FALSE
131,0,197,79,33.49,201,114,17.09,151.2,111,FALSE
125,0,169.3,90,28.78,156,138,13.26,210.8,106,FALSE
19,0,201.5,123,34.26,129.2,110,10.98,220.6,98,FALSE
138,0,251,119,42.67,91.2,96,7.75,142.2,87,FALSE
119,0,230.4,117,39.17,225,101,19.13,198.5,111,FALSE
137,0,109.8,120,18.67,230.5,86,19.59,255.8,103,FALSE
182,0,279.5,118,47.52,203.2,113,17.27,174.2,101,TRUE
135,0,173.4,107,29.48,222,84,18.87,64.2,94,FALSE
134,38,214.4,93,36.45,211.7,57,17.99,165,79,FALSE
45,0,96.1,103,16.34,246.8,134,20.98,229.7,92,FALSE
129,0,101.4,145,17.24,249.1,116,21.17,157.6,107,FALSE
142,0,232.5,74,39.53,181.8,142,15.45,203.1,86,FALSE
130,45,174.5,120,29.67,217.5,95,18.49,220.3,67,FALSE
163,23,224,126,38.08,233.5,89,19.85,293.9,104,FALSE
105,0,211.1,99,35.89,176.7,66,15.02,221.5,96,FALSE
119,0,109.2,96,18.56,153.1,80,13.01,240,102,FALSE
78,0,220,95,37.4,179.9,121,15.29,188.2,109,FALSE
92,0,181.4,98,30.84,164.5,98,13.98,171,110,FALSE
146,11,180.7,82,30.72,173.7,90,14.76,231.5,89,FALSE
125,32,96.5,109,16.41,145.8,109,12.39,174.4,82,FALSE
88,0,183.5,93,31.2,170.5,80,14.49,193.8,88,FALSE
83,38,107.9,90,18.34,140.4,94,11.93,253.6,79,FALSE
3,0,161,96,27.37,244.9,82,20.82,180.8,103,FALSE
152,41,146.8,128,24.96,285.6,96,24.28,213.6,80,TRUE
48,0,149.2,146,25.36,161.9,109,13.76,197.9,109,FALSE
189,0,227.8,124,38.73,169.5,112,14.41,201.1,91,FALSE
95,23,160.3,87,27.25,202.4,101,17.2,191.1,122,FALSE
129,0,137.8,120,23.43,225.8,110,19.19,145.2,95,TRUE
66,40,141.7,87,24.09,268.3,89,22.81,241.3,68,FALSE
80,22,196.4,115,33.39,150.3,109,12.78,176.2,75,FALSE
1,0,175.2,74,29.78,151.7,79,12.89,230.5,109,FALSE
84,0,146.8,133,24.96,171.7,73,14.59,234.5,69,FALSE
96,0,173.9,111,29.56,287.4,105,24.43,204.8,91,FALSE
123,34,305.2,80,51.88,156.5,109,13.3,280,81,FALSE
116,29,162.3,91,27.59,279.3,79,23.74,192.7,131,TRUE
105,0,150,106,25.5,293.8,123,24.97,250.7,65,FALSE
80,0,197.5,114,33.58,206.9,119,17.59,163.6,109,FALSE
157,0,240.2,67,40.83,153,98,13.01,249,72,FALSE
67,30,186.2,117,31.65,286.7,76,24.37,164.3,113,FALSE
141,39,116.9,127,19.87,276.5,88,23.5,289.9,125,FALSE
79,17,236.7,95,40.24,263.5,56,22.4,259.6,107,FALSE
76,0,173.2,93,29.44,131.2,80,11.15,170.9,104,FALSE
111,0,152.2,114,25.87,137.2,102,11.66,185.9,97,FALSE
94,0,181.3,135,30.82,182.4,108,15.5,180.6,103,FALSE
143,0,167.8,72,28.53,211,99,17.94,153.5,109,TRUE
109,0,175.4,125,29.82,250.7,87,21.31,289.3,74,FALSE
138,0,87.6,112,14.89,266.9,107,22.69,214.6,104,FALSE
73,0,203.3,45,34.56,141.9,87,12.06,200.7,71,FALSE
21,0,92.6,95,15.74,161.9,70,13.76,285,78,TRUE
148,21,262.9,135,44.69,149.5,96,12.71,140.5,109,FALSE
103,0,160.8,91,27.34,155.8,82,13.24,254.3,103,FALSE
143,22,141.8,116,24.11,167.3,99,14.22,178.1,130,FALSE
79,32,50.6,62,8.6,201.4,87,17.12,146.8,121,FALSE
89,0,134.9,59,22.93,156,152,13.26,197.5,112,FALSE
120,0,252.1,110,42.86,226.1,103,19.22,155.6,83,FALSE
121,41,215.5,95,36.64,241.8,92,20.55,147,108,FALSE
101,0,124.8,66,21.22,257.2,85,21.86,193.2,115,FALSE
115,0,178.7,114,30.38,271,96,23.04,245.9,94,FALSE
168,0,183.2,131,31.14,179.2,73,15.23,292.8,100,FALSE
90,0,167.5,96,28.48,139.1,104,11.82,138.4,87,FALSE
70,0,147.1,105,25.01,200,135,17,234.9,65,FALSE
138,0,230.1,107,39.12,212,120,18.02,174.9,119,FALSE
43,0,135.8,125,23.09,163.2,88,13.87,229.8,106,FALSE
117,20,205.7,98,34.97,136.1,107,11.57,159.4,147,FALSE
108,0,73.8,105,12.55,143.4,114,12.19,170.2,98,FALSE
118,0,189.3,119,32.18,233.5,112,19.85,270.9,104,FALSE
169,0,147.2,115,25.02,161.9,123,13.76,142.1,103,FALSE
62,42,137.3,95,23.34,184.2,94,15.66,231.4,70,FALSE
86,0,70.7,125,12.02,211,113,17.94,174.6,107,FALSE
44,0,204.6,117,34.78,205.2,94,17.44,164.6,84,FALSE
111,0,123.1,88,20.93,213.9,84,18.18,184.9,88,TRUE
127,19,129.7,115,22.05,160.8,101,13.67,265,63,FALSE
151,0,198.7,70,33.78,209.5,106,17.81,281.9,126,FALSE
53,0,145.1,116,24.67,233.7,82,19.86,208.7,95,FALSE
15,0,135.2,101,22.98,152.5,79,12.96,224.8,83,FALSE
123,28,124.7,105,21.2,250.4,78,21.28,216.4,128,FALSE
137,0,215.9,76,36.7,145.4,118,12.36,186.9,129,FALSE
106,0,119.2,142,20.26,228.4,139,19.41,197.9,61,FALSE
88,0,144.3,116,24.53,156.4,74,13.29,214.7,90,FALSE
106,0,235.2,121,39.98,220.6,87,18.75,236.3,91,FALSE
95,0,174,57,29.58,281.1,118,23.89,197.2,94,FALSE
57,0,115,65,19.55,122.3,96,10.4,245,75,TRUE
184,0,151.7,93,25.79,178.5,77,15.17,229.1,111,FALSE
109,0,153.1,102,26.03,234.1,77,19.9,329.2,74,FALSE
127,0,218.6,93,37.16,149.9,130,12.74,204.6,131,FALSE
82,0,265.2,122,45.08,178.7,102,15.19,174.7,90,FALSE
180,0,143.3,134,24.36,180.5,113,15.34,184.2,87,FALSE
174,0,190.3,98,32.35,252.7,70,21.48,220.6,97,FALSE
92,0,184.7,60,31.4,262,73,22.27,239.5,120,TRUE
81,0,115.3,99,19.6,224.7,117,19.1,152.5,98,FALSE
125,0,113,108,19.21,169.2,107,14.38,156.6,61,TRUE
119,0,294.2,100,50.01,232.5,53,19.76,195,64,TRUE
122,0,215.6,86,36.65,167.8,59,14.26,207,67,FALSE
34,0,128.8,80,21.9,208.7,93,17.74,202.1,103,FALSE
138,28,211.2,117,35.9,312.5,98,26.56,178,118,TRUE
90,24,71.2,82,12.1,181.6,103,15.44,186.9,111,FALSE
73,0,94.9,121,16.13,253.2,83,21.52,175.1,86,FALSE
19,0,259.4,116,44.1,269.7,109,22.92,175.3,130,TRUE
120,28,215.8,123,36.69,285.2,76,24.24,192.1,78,FALSE
160,0,97.5,113,16.58,268.1,69,22.79,255.3,62,FALSE
141,0,146.5,121,24.91,169.9,125,14.44,238.8,112,FALSE
90,0,157.9,72,26.84,234,93,19.89,210,86,FALSE
72,0,139.9,117,23.78,223.6,96,19.01,240.8,93,FALSE
117,21,153.2,112,26.04,263.3,110,22.38,135,85,FALSE
79,0,103.5,134,17.6,319.3,111,27.14,239.9,124,FALSE
87,0,185.8,119,31.59,192.3,83,16.35,200,96,FALSE
102,0,129.5,56,22.02,354.2,118,30.11,145.5,93,FALSE
49,0,236.6,91,40.22,220.9,146,18.78,146.8,114,FALSE
67,0,260.4,107,44.27,208.2,104,17.7,207.9,115,FALSE
107,0,167.3,100,28.44,163.9,79,13.93,185.9,100,FALSE
190,0,182.2,101,30.97,212.3,95,18.05,233,123,FALSE
118,0,113,80,19.21,150.1,87,12.76,204.3,115,FALSE
120,0,185.7,133,31.57,235.1,149,19.98,256.4,78,FALSE
94,0,136.2,114,23.15,165.1,118,14.03,137.9,71,FALSE
115,29,222.6,81,37.84,190.3,109,16.18,201.2,87,FALSE
61,0,197.3,67,33.54,264.5,106,22.48,210.5,116,FALSE
143,33,141.4,130,24.04,186.4,114,15.84,210,111,FALSE
110,0,208,69,35.36,95.1,94,8.08,178.5,129,FALSE
104,0,118.5,92,20.15,177.8,109,15.11,255.7,98,FALSE
16,0,153.2,65,26.04,229.7,90,19.52,148.2,94,FALSE
183,0,108.3,87,18.41,183.6,116,15.61,176.6,109,FALSE
147,0,168.6,92,28.66,187.7,107,15.95,216.5,95,FALSE
58,0,247.2,116,42.02,303.7,103,25.81,105.4,94,TRUE
102,0,224.2,81,38.11,243.3,90,20.68,147.8,66,FALSE
123,0,166.9,98,28.37,221.8,77,18.85,243.9,114,FALSE
64,43,118.4,100,20.13,144.1,108,12.25,158.1,91,FALSE
103,0,190.9,62,32.45,226.6,53,19.26,230.1,96,FALSE
152,0,317.8,60,54.03,152.9,100,13,123.4,63,TRUE
124,0,312,112,53.04,180,109,15.3,168.6,94,TRUE
97,0,146,121,24.82,203,141,17.26,151.8,120,FALSE
131,0,131.6,95,22.37,179.3,109,15.24,251.2,129,TRUE
57,33,193.4,105,32.88,231.6,79,19.69,226.2,90,FALSE
157,0,185.1,92,31.47,213,85,18.11,196.1,85,FALSE
194,0,193.3,106,32.86,169,150,14.37,225.2,122,FALSE
66,0,146.4,107,24.89,196.5,99,16.7,230.1,106,FALSE
155,0,71.2,90,12.1,304.4,119,25.87,183.3,103,FALSE
123,0,123.2,104,20.94,190,117,16.15,170.3,95,TRUE
116,0,205,90,34.85,140.9,114,11.98,272.6,96,FALSE
63,0,128.7,78,21.88,240.8,133,20.47,237.7,121,FALSE
64,0,216.9,78,36.87,211,115,17.94,179.8,116,FALSE
96,0,150,122,25.5,218.5,116,18.57,212.4,89,FALSE
53,0,164.1,106,27.9,206,56,17.51,194.7,124,FALSE
105,0,212,113,36.04,226.6,128,19.26,193.6,114,FALSE
53,37,167.3,99,28.44,194.7,99,16.55,236.7,112,FALSE
101,0,154.4,130,26.25,217.2,101,18.46,185.4,52,FALSE
129,30,177.3,95,30.14,211.8,102,18,240.2,108,FALSE
122,0,231.2,141,39.3,267.8,136,22.76,240.3,100,TRUE
163,0,202.9,100,34.49,178.6,46,15.18,203.8,116,FALSE
93,0,149.6,120,25.43,200.7,85,17.06,181.2,107,FALSE
115,0,345.3,81,58.7,203.4,106,17.29,217.5,107,TRUE
25,0,264.9,80,45.03,281.2,66,23.9,166.1,80,TRUE
73,0,122,92,20.74,138.3,114,11.76,224.2,128,FALSE
120,0,177.2,88,30.12,270.4,99,22.98,231.5,90,FALSE
196,0,133.1,80,22.63,206.5,120,17.55,221.6,96,FALSE
97,0,225.1,90,38.27,279.5,127,23.76,233.8,103,TRUE
148,0,208.4,120,35.43,174.4,99,14.82,310.7,105,FALSE
85,30,173.1,107,29.43,247.2,101,21.01,158.7,104,FALSE
86,0,162.4,131,27.61,167,102,14.2,128.9,118,TRUE
78,13,281.2,93,47.8,178.2,101,15.15,244.2,129,FALSE
106,0,208.3,89,35.41,169.4,67,14.4,102,90,FALSE
147,38,243.4,126,41.38,273.8,109,23.27,282.9,91,FALSE
145,0,224.2,89,38.11,314.9,121,26.77,182.9,121,TRUE
91,0,189.3,100,32.18,239.3,107,20.34,89.7,89,FALSE
81,46,168.3,124,28.61,270.9,103,23.03,222.5,98,FALSE
116,24,232.9,90,39.59,152.1,94,12.93,344.3,82,FALSE
69,37,155,98,26.35,142.4,105,12.1,143.7,117,FALSE
135,0,154.4,130,26.25,203.8,90,17.32,158.7,59,FALSE
73,0,234.7,102,39.9,195.7,110,16.63,253.4,71,FALSE
48,0,240,88,40.8,141,117,11.99,128.9,137,FALSE
125,0,298.4,78,50.73,270.5,142,22.99,107.3,84,TRUE
100,0,166,102,28.22,236.1,97,20.07,134.3,93,FALSE
165,33,111.6,140,18.97,213.3,111,18.13,267.6,115,FALSE
64,0,174.5,98,29.67,180.2,103,15.32,179,89,FALSE
116,27,175.5,137,29.84,210.6,60,17.9,294.8,121,FALSE
147,35,157.5,109,26.78,189.6,67,16.12,227,76,TRUE
115,0,206.2,113,35.05,176.4,102,14.99,297.1,119,FALSE
84,35,207.5,138,35.28,201,116,17.09,164.5,107,FALSE
86,16,144.8,105,24.62,206.2,111,17.53,255.4,117,FALSE
134,0,258.8,85,44,129.5,114,11.01,193.6,106,FALSE
105,0,226.9,106,38.57,182.2,77,15.49,203.9,107,TRUE
88,0,152.9,119,25.99,171.2,107,14.55,257,106,FALSE
90,27,156.7,51,26.64,236.5,118,20.1,123.2,111,FALSE
86,0,150.8,85,25.64,295.9,88,25.15,247.2,104,FALSE
37,0,221,126,37.57,204.5,110,17.38,118,98,FALSE
141,32,322.4,92,54.81,283.2,107,24.07,209.5,111,TRUE
148,0,153.6,148,26.11,262.1,87,22.28,225.5,99,FALSE
163,22,215.1,91,36.57,138.9,102,11.81,146.2,109,FALSE
89,35,174.4,108,29.65,196.7,100,16.72,127.4,74,FALSE
63,0,180.5,126,30.69,230,98,19.55,232.5,73,FALSE
102,0,123.1,106,20.93,182,102,15.47,244.6,75,FALSE
76,0,165.7,94,28.17,257.4,80,21.88,170.8,114,FALSE
104,0,200.2,92,34.03,118.7,87,10.09,236.6,65,FALSE
109,0,154.8,82,26.32,287.7,109,24.45,208.4,80,FALSE
105,0,125.4,116,21.32,261.5,95,22.23,241.6,104,FALSE
63,33,184.2,111,31.31,312.6,89,26.57,264,55,FALSE
105,24,274.7,99,46.7,193.5,118,16.45,299.6,109,FALSE
68,39,142,140,24.14,241.6,89,20.54,302,72,FALSE
63,21,151.5,99,25.76,147.8,89,12.56,210.4,114,FALSE
74,0,124.8,114,21.22,133,121,11.31,160.3,85,FALSE
76,0,179.2,85,30.46,222.9,66,18.95,188.2,113,FALSE
91,0,246.4,110,41.89,182,98,15.47,157.6,106,TRUE
101,0,232.7,114,39.56,186.4,123,15.84,153.3,122,FALSE
116,0,288,120,48.96,255.8,90,21.74,233.4,99,TRUE
131,23,170.8,145,29.04,236.7,93,20.12,294.5,100,FALSE
84,0,216.1,114,36.74,197.5,107,16.79,217.8,104,FALSE
104,0,138.7,100,23.58,215.4,58,18.31,164.3,98,FALSE
108,0,210.7,112,35.82,238.7,73,20.29,253.6,90,FALSE
111,0,181.8,117,30.91,158.1,91,13.44,266.2,123,FALSE
155,30,61.6,103,10.47,255.1,110,21.68,225.9,96,FALSE
66,0,207.7,85,35.31,196.7,112,16.72,261.7,83,FALSE
64,0,219.2,73,37.26,167,65,14.2,161.4,119,FALSE
69,0,227,122,38.59,258.7,111,21.99,169.7,87,FALSE
116,0,245.9,73,41.8,240.1,87,20.41,158.7,89,FALSE
101,0,257.3,84,43.74,184.8,115,15.71,108.9,109,FALSE
15,0,121.1,130,20.59,216,86,18.36,235.1,33,FALSE
88,0,301.5,136,51.26,257.7,72,21.9,132.9,118,TRUE
197,0,233.9,96,39.76,218.9,111,18.61,182.9,109,FALSE
50,0,99.6,108,16.93,308.7,102,26.24,161.2,62,TRUE
172,0,169.8,123,28.87,183.1,94,15.56,395,72,FALSE
188,26,198.8,115,33.8,166.6,67,14.16,198.5,118,TRUE
85,0,116.2,86,19.75,229.7,127,19.52,204.2,109,FALSE
103,0,255.9,128,43.5,140.9,92,11.98,308.9,130,TRUE
136,27,187.7,84,31.91,221,147,18.79,145.7,110,FALSE
155,21,195.9,91,33.3,213.9,84,18.18,88.2,111,FALSE
145,0,129.4,97,22,185.4,101,15.76,204.7,106,FALSE
116,12,221,108,37.57,151,118,12.84,179,80,FALSE
152,0,140.5,92,23.89,186.8,96,15.88,227,89,FALSE
65,0,277.9,123,47.24,155.8,112,13.24,256.9,71,TRUE
180,0,224.9,105,38.23,250,101,21.25,216.1,73,TRUE
67,0,109.1,117,18.55,217.4,124,18.48,188.4,141,FALSE
60,0,207.8,109,35.33,123.5,112,10.5,291.6,115,FALSE
138,0,205.9,96,35,257.1,94,21.85,209,63,FALSE
44,0,308.6,139,52.46,150.8,94,12.82,198.7,66,TRUE
25,0,242.6,69,41.24,209,117,17.77,219.7,82,FALSE
145,0,229.6,82,39.03,138.1,103,11.74,250.8,109,FALSE
122,28,166,62,28.22,233.9,88,19.88,170.1,84,FALSE
121,0,144.8,126,24.62,200.6,82,17.05,208.8,81,TRUE
55,0,106.1,77,18.04,123.5,100,10.5,96.4,92,FALSE
77,0,221.8,84,37.71,166,125,14.11,210.2,72,FALSE
12,0,204.6,98,34.78,212.5,90,18.06,182.1,95,FALSE
64,0,213.5,93,36.3,166.6,114,14.16,122,78,FALSE
92,44,152,95,25.84,274.9,73,23.37,162.4,121,FALSE
125,29,260.8,81,44.34,163.7,112,13.91,271.7,117,TRUE
160,0,166.4,117,28.29,317,129,26.95,160.4,121,FALSE
79,0,177.9,83,30.24,167.3,84,14.22,223.7,142,FALSE
36,0,235.1,97,39.97,196.8,104,16.73,259.7,110,FALSE
102,0,186.8,92,31.76,173.7,123,14.76,250.9,131,FALSE
138,0,268.4,81,45.63,174.4,115,14.82,193.5,96,FALSE
164,0,192.1,95,32.66,249.8,94,21.23,132.6,100,FALSE
125,0,240.7,82,40.92,269.4,85,22.9,187.1,74,TRUE
72,0,179.9,113,30.58,149.8,112,12.73,168.2,79,FALSE
74,0,314.1,86,53.4,222.4,99,18.9,259,121,TRUE
134,41,162,82,27.54,324.7,77,27.6,160.1,112,FALSE
145,0,175.8,89,29.89,274.3,119,23.32,226.6,69,FALSE
136,0,109.4,91,18.6,207.5,111,17.64,135,107,FALSE
209,0,255.1,124,43.37,230.6,110,19.6,218,69,TRUE
66,0,208.7,84,35.48,173.3,88,14.73,264.7,107,FALSE
152,20,214.6,108,36.48,96.6,82,8.21,170.7,145,FALSE
162,0,49.2,121,8.36,143.9,136,12.23,203,97,FALSE
72,0,141.3,133,24.02,134.9,96,11.47,227.5,97,FALSE
101,0,253.2,89,43.04,237.9,114,20.22,154.3,85,FALSE
125,0,206,128,35.02,198.1,71,16.84,135.9,116,FALSE
46,0,40.4,105,6.87,172.4,83,14.65,145.1,89,FALSE
132,0,291.2,104,49.5,234.2,132,19.91,191.7,87,TRUE
193,31,71.2,58,12.1,124.7,105,10.6,155.5,108,FALSE
63,0,261.8,69,44.51,245,135,20.83,202.1,94,TRUE
124,0,191.3,134,32.52,261.5,113,22.23,182.3,111,FALSE
144,0,133.3,101,22.66,255.5,127,21.72,228.6,68,FALSE
116,24,183.6,138,31.21,203.8,90,17.32,166.9,89,FALSE
189,30,155.2,116,26.38,195.5,50,16.62,170.1,108,FALSE
97,28,283.1,93,48.13,185.4,98,15.76,312.8,78,FALSE
137,50,186.5,94,31.71,178,106,15.13,215.6,100,FALSE
142,38,163.3,104,27.76,136,114,11.56,249.1,127,FALSE
84,0,203.4,125,34.58,182.9,88,15.55,213.7,121,FALSE
119,19,178.1,110,30.28,212.8,100,18.09,226.3,123,FALSE
158,0,195.9,103,33.3,89.1,95,7.57,302.2,82,FALSE
50,0,295.3,127,50.2,127.4,100,10.83,166.8,105,FALSE
98,0,136.1,82,23.14,156.3,118,13.29,158.8,83,FALSE
101,24,114.1,95,19.4,161.5,86,13.73,176.3,90,FALSE
182,0,279.1,124,47.45,180.5,108,15.34,217.5,104,TRUE
51,0,169.3,111,28.78,139.5,69,11.86,197,87,FALSE
117,0,214.4,94,36.45,138,149,11.73,148.7,102,FALSE
92,0,255.8,125,43.49,142.7,111,12.13,181.2,101,FALSE
86,0,148.2,71,25.19,285.1,91,24.23,166.4,155,FALSE
122,0,119.3,93,20.28,223.9,103,19.03,211.9,122,FALSE
156,27,192.3,137,32.69,199.9,115,16.99,244.2,112,FALSE
127,0,245.2,91,41.68,217.2,92,18.46,243.1,128,TRUE
130,0,216.2,106,36.75,363.7,86,30.91,126.7,123,TRUE
158,0,172.4,114,29.31,256.6,69,21.81,235.3,104,FALSE
145,30,175.3,107,29.8,153.3,116,13.03,233.6,85,FALSE
90,26,169,104,28.73,188.8,104,16.05,213.3,76,TRUE
127,27,2.6,113,0.44,254,102,21.59,242.7,156,FALSE
109,0,184.1,143,31.3,211.7,105,17.99,243,116,FALSE
88,0,181.9,90,30.92,151.5,87,12.88,143,100,FALSE
101,9,160.1,116,27.22,210,121,17.85,139.1,65,FALSE
171,0,189.8,122,32.27,173.7,85,14.76,257.1,84,FALSE
21,0,223.2,142,37.94,216.5,114,18.4,214.7,111,FALSE
145,31,216,94,36.72,225.1,123,19.13,234.7,109,FALSE
90,0,198.5,124,33.75,266.6,100,22.66,243.3,80,FALSE
33,0,159.5,115,27.12,195.4,118,16.61,102.4,86,FALSE
61,40,105,78,17.85,180.6,100,15.35,174.1,115,TRUE
107,0,204.5,108,34.77,162.4,110,13.8,155,102,FALSE
147,0,274,92,46.58,231.8,82,19.7,283.6,83,TRUE
117,0,158.7,84,26.98,181.7,91,15.44,177.3,67,FALSE
95,0,229.9,116,39.08,202.4,110,17.2,171.4,105,FALSE
186,0,137.8,97,23.43,187.7,118,15.95,146.4,85,FALSE
128,0,179.4,94,30.5,270.4,92,22.98,191,88,FALSE
55,39,139.3,101,23.68,178.3,117,15.16,246.5,104,FALSE
134,0,7.8,86,1.33,171.4,100,14.57,186.5,80,FALSE
96,23,183.1,88,31.13,147.4,89,12.53,350.2,108,FALSE
107,0,206.9,79,35.17,262.4,117,22.3,149.3,69,FALSE
123,0,140,106,23.8,153.7,101,13.06,50.1,87,FALSE
35,0,179.2,59,30.46,283.3,101,24.08,285.4,83,FALSE
74,0,177.4,136,30.16,240.3,104,20.43,237.3,133,FALSE
130,0,115.6,129,19.65,167.8,104,14.26,141.8,124,FALSE
137,0,237.3,103,40.34,176.7,84,15.02,263.4,81,TRUE
88,0,181.5,116,30.86,187,119,15.9,220.3,96,FALSE
80,0,51.5,90,8.76,164,98,13.94,169.4,80,FALSE
116,19,155.7,104,26.47,185.4,118,15.76,192.7,116,FALSE
123,23,245,88,41.65,265,105,22.53,239.7,108,FALSE
120,0,131.7,99,22.39,163.1,109,13.86,201.1,116,FALSE
146,0,111.1,126,18.89,313.4,95,26.64,215.7,82,FALSE
106,9,88.5,100,15.05,324.8,109,27.61,79.9,86,FALSE
121,44,116,85,19.72,150.1,120,12.76,246.8,98,FALSE
137,0,155.5,81,26.44,133.1,94,11.31,253.1,77,FALSE
84,30,106.5,65,18.11,225.7,108,19.18,188.6,61,FALSE
67,31,175.2,68,29.78,199.2,73,16.93,219.8,99,FALSE
161,0,154.7,84,26.3,177.8,125,15.11,172.9,90,TRUE
134,34,247.2,105,42.02,225.5,133,19.17,186.3,76,TRUE
62,32,218.4,93,37.13,236.7,132,20.12,192.2,137,TRUE
120,24,227.5,81,38.68,234.9,71,19.97,166.4,128,FALSE
130,30,185,117,31.45,249.5,141,21.21,157.8,103,FALSE
20,0,186.8,89,31.76,253.4,51,21.54,273.1,105,FALSE
68,0,158.8,119,27,211.8,105,18,198.1,101,FALSE
112,0,208.7,150,35.48,212.8,104,18.09,178.1,98,FALSE
77,0,185.9,95,31.6,212,98,18.02,282.3,81,FALSE
109,0,222.5,74,37.83,169.7,75,14.42,264.3,94,FALSE
108,0,201.1,101,34.19,170.7,86,14.51,237.4,113,FALSE
79,17,167.9,114,28.54,243.7,93,20.71,211.9,114,FALSE
119,0,239.1,88,40.65,243.5,79,20.7,230.9,92,TRUE
38,0,175.7,109,29.87,211.8,97,18,137.9,109,TRUE
109,29,111.2,90,18.9,263.5,98,22.4,224.7,128,TRUE
78,0,87.7,74,14.91,214.8,58,18.26,201.3,147,FALSE
134,0,244.1,99,41.5,246.9,111,20.99,200,133,FALSE
47,27,165,89,28.05,127.3,118,10.82,284.4,95,FALSE
59,27,127.4,110,21.66,103.3,99,8.78,164.2,73,FALSE
151,0,194.8,106,33.12,292.7,103,24.88,224.6,82,FALSE
129,0,54.7,131,9.3,256.1,105,21.77,176.6,135,FALSE
107,27,283.4,104,48.18,224.1,152,19.05,241.3,63,FALSE
137,0,258,112,43.86,246.5,117,20.95,173.2,100,TRUE
76,0,90.5,142,15.39,211.7,75,17.99,194.9,76,FALSE
24,0,235.6,132,40.05,115.9,129,9.85,185.4,136,FALSE
169,0,142.5,82,24.23,231.4,110,19.67,131.2,67,FALSE
30,0,54,68,9.18,179.3,96,15.24,247.2,101,FALSE
70,0,214.8,87,36.52,131,114,11.14,216.9,104,FALSE
52,0,251.4,118,42.74,196.6,80,16.71,192,53,TRUE
3,0,139,99,23.63,250.7,108,21.31,286.2,87,FALSE
38,0,117.3,114,19.94,208.7,105,17.74,203.4,98,FALSE
104,0,264,108,44.88,132.2,75,11.24,177.7,91,FALSE
27,0,82.6,105,14.04,204,99,17.34,224.2,122,FALSE
166,28,175.8,126,29.89,253.6,76,21.56,128.5,72,FALSE
13,0,220.4,100,37.47,211.2,79,17.95,259.3,112,FALSE
52,0,217,104,36.89,152.3,83,12.95,134.3,109,FALSE
114,25,129,77,21.93,290,110,24.65,177.1,110,FALSE
156,0,150.5,106,25.59,152.9,112,13,215.9,86,FALSE
90,42,193.3,66,32.86,263.3,85,22.38,214.4,97,FALSE
62,0,189.5,122,32.22,103.8,95,8.82,180.6,106,FALSE
82,33,137.8,95,23.43,235.5,128,20.02,268.1,70,FALSE
52,0,129.3,80,21.98,142.7,101,12.13,258.3,89,FALSE
146,0,115.6,77,19.65,213.6,100,18.16,218.4,72,FALSE
120,23,221.9,114,37.72,254.7,84,21.65,250.5,117,FALSE
130,0,263.7,113,44.83,186.5,103,15.85,195.3,99,TRUE
90,0,61.3,91,10.42,194.4,94,16.52,143.1,80,FALSE
147,0,183.8,113,31.25,164.7,110,14,111,87,FALSE
159,0,167.4,68,28.46,143.8,74,12.22,140.1,111,TRUE
74,27,154.1,122,26.2,195.3,150,16.6,276.7,86,FALSE
130,0,252,101,42.84,170.2,105,14.47,209.2,64,FALSE
155,0,163.1,94,27.73,291.7,108,24.79,96.4,111,FALSE
87,0,198.3,80,33.71,187,89,15.9,133.5,96,FALSE
81,0,324.7,48,55.2,236.4,82,20.09,187.6,78,TRUE
99,0,128.3,78,21.81,215.3,120,18.3,143.7,140,FALSE
131,0,187.9,110,31.94,200.5,101,17.04,202.6,125,FALSE
89,0,129.2,71,21.96,214.1,68,18.2,214.9,100,TRUE
123,0,125.5,106,21.34,128.9,96,10.96,251.9,129,TRUE
130,26,257.2,108,43.72,224.3,122,19.07,204,118,FALSE
99,0,124.6,90,21.18,146.4,70,12.44,169.4,95,FALSE
36,0,175.1,144,29.77,216.9,69,18.44,243.7,146,FALSE
